,@ID,@Grade,@Source,Body,Body_trans,Question,Question_trans,Solution-Type,Answer,Formula
819,nluds-1043,3,http://www.mathplayground.com,Wendy bought 84 inches of ribbon. She used 46 inches to wrap presents.,웬디는 84인치 리본을 샀다. 그녀는 46인치를 사용하여 선물을 포장했습니다.,How much ribbon did Wendy have left?,웬디에게 남은 리본은?,Subtraction,38 (inches),84-46=38
820,nluds-0423,3,http://www.k5learning.com,"Vice-mayor Alexander wanted to join in with the mayor's advocacy. He organized a party and invited the whole city to attend. If he hired 5 caterers having 50 employees each,","Alexander 부시장은 시장의 옹호에 동참하기를 원했습니다. 그는 파티를 조직하고 도시 전체를 초대했습니다. 50명의 직원이 있는 5명의 요식업체를 고용했다면,",how many people are working for the party?,얼마나 많은 사람들이 당을 위해 일하고 있습니까?,Multiplication,250 (people),5*50=250
821,nluds-2099,3,http://www.commoncoresheets.com,Before lunch a waitress had already earned $5 in tips. After lunch she had 7 customers and each customer gave her a 2 dollar tip.,점심 식사 전에 웨이트리스는 이미 팁으로 5달러를 벌었습니다. 점심 식사 후에 그녀에게는 7명의 고객이 있었고 각 고객은 그녀에게 2달러의 팁을 주었습니다.,How much money did she earn total?,그녀는 총 얼마의 돈을 벌었습니까?,"{'@Subgoal-1': 'Multiplication', '#text': 'Addition'}",19 (dollars),7*2+5=19
822,nluds-1786,4,http://www.commoncoresheets.com,For Bianca's birthday 5 of her friends gave her 6 dollars.,Bianca의 생일을 위해 그녀의 친구들 중 5명이 그녀에게 6달러를 주었습니다.,How much money did she get for her birthday?,그녀는 생일을 위해 얼마나 많은 돈을 받았습니까?,Multiplication,30 (dollars),5*6=30
823,nluds-0702,2,http://www.ck12.org,Jennifer has an 87 cm long ribbon. She uses 24 cm of the ribbon to tie a present for her friend and 45 cm of the ribbon to make a bow.,Jennifer는 87cm 길이의 리본을 가지고 있습니다. 그녀는 24cm의 리본을 사용하여 친구에게 줄 선물을 묶고 45cm의 리본을 사용하여 활을 만듭니다.,How much of the ribbon is left in the end?,마지막에 리본이 얼마나 남았습니까?,TVQ-Final,18 (cm),87-24-45=18
824,nluds-0725,2,http://www.ck12.org,"A mirror store has 78 mirrors in stock. 8 mirrors are broken, and 57 mirrors are sold.",거울 가게에는 78개의 거울이 있습니다. 8개의 거울이 고장났고 57개의 거울이 판매되었습니다.,How many mirrors are left?,거울이 몇 개 남았습니까?,TVQ-Final,13 (mirrors),78-8-57=13
825,nluds-1810,4,http://www.commoncoresheets.com,Bianca was practicing for a marathon. To prepare she ran 8 miles the first day and 4 miles the next day.,"비앙카는 마라톤 연습을 하고 있었다. 그녀는 준비를 위해 첫날 8마일, 다음 날 4마일을 달렸습니다.",How many miles did Bianca run altogether?,비앙카는 모두 몇 마일을 달렸습니까?,Addition,12 (miles),8+4=12
826,nluds-1739,3,http://www.commoncoresheets.com,Oliver bought eight boxes of candy. Later he bought six more boxes.,올리버는 사탕 여덟 상자를 샀다. 나중에 그는 여섯 상자를 더 샀다.,How many boxes did he have totaled?,그는 총 몇 개의 상자를 가지고 있었습니까?,Addition,14 (boxes),8+6=14
827,nluds-0531,3,http://www.k5learning.com,Gary had 73 dollars. He spent 55 dollars on a pet snake.,Gary는 73달러를 가지고 있었습니다. 그는 애완용 뱀에 55달러를 썼습니다.,How many dollars did Gary have left?,Gary는 몇 달러를 남겼습니까?,Subtraction,18 (dollars),73-55=18
828,nluds-0578,3,http://www.k5learning.com,"I have 80 cents to buy candy. If each gumdrop costs 4 cents,","사탕을 사려면 80센트가 있습니다. 껌 하나에 4센트가 든다면,",how many gumdrops can I buy?,얼마나 많은 껌을 살 수 있습니까?,Common-Division,20 (gumdrops),80/4=20
829,nluds-0729,2,http://www.ck12.org,There are 4 boys and 5 girls in a preschool daycare.,"유치원 어린이집에 남학생 4명, 여학생 5명이 있습니다.",How many children are there in the daycare?,어린이집에는 몇 명의 어린이가 있습니까?,Addition,9 (children),4+5=9
830,nluds-1768,3,http://www.commoncoresheets.com,"A chef had five potatoes to make fries with, but he only used three of them.",한 요리사는 감자튀김을 만들기 위해 다섯 개의 감자를 가지고 있었지만 그 중 세 개만 사용했습니다.,How many potatoes does he still have?,그는 아직 몇 개의 감자를 가지고 있습니까?,Subtraction,2 (potatoes),5-3=2
831,nluds-2296,3,http://www.dadsworksheets.com,"Catherine has 18 bottle caps and 19 blocks. If she shares the bottle caps among 6 friends,","캐서린은 18개의 병뚜껑과 19개의 블록을 가지고 있습니다. 그녀가 6명의 친구에게 병뚜껑을 공유한다면,",how many bottle caps does each friend get?,각 친구는 몇 개의 병뚜껑을 받습니까?,Common-Division,3 (bottle caps),18/6=3
832,nluds-1838,4,http://www.commoncoresheets.com,"Oliver was yard sale shopping. He ended up buying 11 video games, but only 6 of them worked.",올리버는 야드 세일 쇼핑을 하고 있었습니다. 그는 결국 11개의 비디오 게임을 샀지만 그 중 6개만 작동했습니다.,How many bad games did he buy?,그는 얼마나 많은 나쁜 게임을 샀습니까?,Subtraction,5 (bad games),11-6=5
833,nluds-1001,3,http://www.mathplayground.com,Charlene made 60 bead necklaces. She sold 16 at a craft fair. She gave 18 to her friends.,Charlene은 60개의 구슬 목걸이를 만들었습니다. 그녀는 공예 박람회에서 16개를 팔았습니다. 그녀는 친구들에게 18개를 주었습니다.,How many necklaces did Charlene have then?,그때 Charlene은 몇 개의 목걸이를 가지고 있었습니까?,TVQ-Final,26 (necklaces),60-16-18=26
834,nluds-1853,1,http://www.commoncoresheets.com,Jerry had $18. He spent $6 on new video games.,제리는 18달러였습니다. 그는 새로운 비디오 게임에 6달러를 썼습니다.,How much money does he have now?,그는 지금 얼마나 많은 돈을 가지고 있습니까?,Subtraction,12 (dollars),18-6=12
835,nluds-2148,1,http://www.commoncoresheets.com,For Halloween Frank got ten pounds of candy and Gwen got seven pounds of candy.,할로윈을 위해 Frank는 10파운드의 사탕을 받았고 Gwen은 7파운드의 사탕을 받았습니다.,What is the combined weight they received?,그들이 받은 합한 무게는 얼마입니까?,Addition,17 (pounds),10+7=17
836,nluds-1826,4,http://www.commoncoresheets.com,Isabel received 14 dollars for her birthday. Later she found some toys that cost 2 dollars each.,Isabel은 생일 선물로 14달러를 받았습니다. 나중에 그녀는 개당 2달러인 장난감 몇 개를 발견했습니다.,How many of the toys could she buy?,그녀는 장난감을 몇 개나 살 수 있습니까?,Common-Division,7 (toys),14/2=7
837,nluds-1918,2,http://www.commoncoresheets.com,Adam needed to climb ninety-six stair steps to reach the rooftop. He already climbed seventy-four.,Adam은 옥상에 도달하기 위해 96개의 계단을 올라야 했습니다. 그는 이미 일흔넷을 올랐습니다.,How many stair steps do left for Adam to climb now?,이제 아담이 오르기까지 몇 계단이 남았습니까?,Subtraction,22 (stair steps),96-74=22
838,nluds-1904,2,http://www.commoncoresheets.com,At the arcade Dave spent forty-three tickets on stuffed tiger. Then he had fifty-five left.,아케이드에서 Dave는 박제된 호랑이에 티켓 43장을 썼습니다. 그 다음에는 55개가 남았습니다.,How many tickets did Dave have to start with?,Dave는 몇 장의 티켓으로 시작해야 했습니까?,Addition,98 (tickets),43+55=98
839,nluds-0254,3,http://www.k5learning.com,"Helen's mother brought 101 hotdogs. After a few hours, Dylan's mother arrived with 379 hotdogs.",헬렌의 어머니는 101개의 핫도그를 가져왔습니다. 몇 시간 후 Dylan의 어머니는 379개의 핫도그를 가지고 도착했습니다.,How many hotdogs do they have altogether?,핫도그는 모두 몇 개입니까?,Addition,480 (hotdogs),101+379=480
840,nluds-0225,3,http://www.k5learning.com,"Last stop in their field trip was the aquarium. Penny identified 35 species of sharks, 15 species of eels and 5 different species of whales.","견학의 마지막 목적지는 수족관이었습니다. Penny는 상어 35종, 뱀장어 15종, 고래 5종을 확인했습니다.",How many species was Penny able to identify?,Penny는 몇 종을 식별할 수 있었습니까?,Sum,55 (species),35+15+5=55
841,nluds-0435,3,http://www.k5learning.com,"Bryan had 8 precious stones in his collection which he sold to his friend from the jewelry store. If the stones were sold at $1785.00 each,","브라이언은 수집품에 8개의 보석을 가지고 있었는데 보석 가게에서 친구에게 팔았습니다. 스톤이 개당 $1785.00에 판매된다면,",how much money did Bryan get in total?,Bryan은 총 얼마를 받았습니까?,Multiplication,14280 (dollars),8*1785=14280
842,nluds-0886,5,http://www.mathplayground.com,Greg and Brad started reading their books at the same time. Greg read 18 pages a day. Brad read 26 pages a day.,Greg와 Brad는 동시에 책을 읽기 시작했습니다. Greg는 하루에 18페이지를 읽습니다. Brad는 하루에 26페이지를 읽습니다.,How many more pages did Brad read than Greg?,Brad는 Greg보다 몇 페이지나 더 읽었습니까?,Difference,8 (pages),26-18=8
843,nluds-0231,3,http://www.k5learning.com,"Robyn and Lucy are members of their village's Girl Scout troop. During weekends and some weekdays, they go around selling cookies in the neighborhood. They have a week before the month ends and they are doing their best to get a badge from selling cookies. Working overtime, Robyn sold 47 packs of cookies while Lucy sold 29.",Robyn과 Lucy는 마을의 걸스카우트 부대원입니다. 주말과 평일에는 동네에서 과자를 팔며 돌아다닌다. 월말까지 일주일이 남았고 쿠키 판매를 통해 배지를 받기 위해 최선을 다하고 있습니다. 초과 근무로 Robyn은 47팩의 쿠키를 판매하고 Lucy는 29팩을 판매했습니다.,How many packs of cookies were they able to sell that day?,그들은 그날 몇 갑의 쿠키를 팔 수 있었습니까?,Addition,76 (packs of cookies),47+29=76
844,nluds-2227,3,http://www.commoncoresheets.com,Nancy had forty-three files on her computer. She deleted thirty-one of them and put the rest into folders with six files in each one.,Nancy는 컴퓨터에 43개의 파일을 가지고 있었습니다. 그녀는 그 중 31개를 삭제하고 나머지는 각각 6개의 파일이 있는 폴더에 넣었습니다.,How many folders did Nancy end up with?,Nancy는 몇 개의 폴더로 끝났습니까?,"{'@Subgoal-1': 'Subtraction', '#text': 'Common-Division'}",2 (folders),(43-31)/6=2
845,nluds-0548,3,http://www.k5learning.com,There are 261 fishbowls. Each fishbowl has 23 fish.,261개의 어항이 있습니다. 각 어항에는 23개의 물고기가 있습니다.,How many fish are there?,물고기는 몇 마리입니까?,Multiplication,6003 (fish),261*23=6003
846,nluds-1827,4,http://www.commoncoresheets.com,"There are 30 students in a class. If the teacher put them into groups with 5 students in each group,","한 반에 30명의 학생이 있습니다. 교사가 각 그룹에 5명의 학생이 있는 그룹으로 나누면,",how many groups would she have?,그녀는 몇 개의 그룹을 가지고 있을까요?,Common-Division,6 (groups),30/5=6
847,nluds-2122,2,http://www.commoncoresheets.com,A restaurant sold seventy-seven sodas in the morning and nineteen in the afternoon.,"한 식당은 아침에 77개의 탄산음료를, 오후에 19개를 팔았습니다.",How many sodas did they sell total?,그들은 총 몇 개의 탄산음료를 팔았습니까?,Addition,96 (sodas),77+19=96
848,nluds-1903,2,http://www.commoncoresheets.com,A store has forty-nine shirts. After selling some there were twenty-eight left.,한 가게에 49벌의 셔츠가 있습니다. 일부를 팔고 나서 28개가 남았습니다.,How many did they sell?,얼마나 많이 팔았습니까?,Subtraction,21 (shirts),49-28=21
849,nluds-0202,3,http://www.k5learning.com,"While building the house, Charlie noticed that they were running out of nails so he told his father he's going to buy some. If they still have 9 nails left and Charlie bought 2 boxes of nails, the big one containing 55 nails and the small one containing 31,","집을 짓는 동안 Charlie는 손톱이 떨어지는 것을 보고 아버지에게 몇 개 사겠다고 말했습니다. 그들에게 아직 9개의 못이 남아 있고 Charlie가 못 2상자를 샀다면, 큰 상자에는 55개의 못이 들어 있고 작은 상자에는 31개가 들어 있습니다.",how many nails will they have?,손톱이 몇 개나 될까요?,Sum,95 (nails),9+31+55=95
